id,type,author,settings,regular,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags,grade,stage,status,is,os,prod,competitions,themes,team
2nWLvvx,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 5, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(ts_sum(arc_tan(vec_percentage(mws87_analyst_smog_qa,percentage=0.5))/sigmoid(vec_percentage(mws87_cfo_pos_logit_qa,percentage=0.5)),60))+rank(ts_zscore(ts_min_max_cps(mdl165_forddl8nuggetv1_44v,180)/ts_rank(fnd17_mtpshs,200),100))', 'description': None, 'operatorCount': 14}",2023-05-23T21:52:11-04:00,,2023-05-24T01:52:11-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4487248, 'bookSize': 20000000, 'longCount': 801, 'shortCount': 800, 'turnover': 0.2361, 'returns': 0.0456, 'drawdown': 0.0301, 'margin': 0.000387, 'fitness': 0.8, 'sharpe': 1.83, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.83}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.8}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.2361}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.2361}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.79, 'value': 0.33}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
p1Zlnnx,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_delta(fnd17_ebitda2ev_ttm,63),industry)+group_rank(ts_zscore(fnd65_us5000_cusip_pfgmtt,30)/ts_weighted_delay(anl15_sal_ind_12_m_total),industry)', 'description': None, 'operatorCount': 7}",2023-05-23T21:52:11-04:00,,2023-05-24T01:52:11-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4936147, 'bookSize': 20000000, 'longCount': 1202, 'shortCount': 1222, 'turnover': 0.3162, 'returns': 0.0608, 'drawdown': 0.0531, 'margin': 0.000384, 'fitness': 0.76, 'sharpe': 1.74, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.74}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.76}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.3162}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.3162}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.75, 'value': 1.16}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
1nPdoJ6,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(fnd6_dpvieb/ts_zscore(anl15_dps_s_18_m_gro,180))+rank(regression_proj(ts_returns(oth455_competitor_n2v_p50_q50_w2_kmeans_cluster_5,180),ts_min_max_cps(oth455_competitor_n2v_p10_q50_w2_pca_fact1_value,180)))', 'description': None, 'operatorCount': 9}",2023-05-23T21:52:12-04:00,,2023-05-24T01:52:12-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4974927, 'bookSize': 20000000, 'longCount': 1061, 'shortCount': 1065, 'turnover': 0.1146, 'returns': 0.0506, 'drawdown': 0.0406, 'margin': 0.000883, 'fitness': 0.96, 'sharpe': 1.51, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.51}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.96}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1146}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1146}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.65, 'value': 1.0}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
zJ0m59X,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 5, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_arg_max(ts_ir(est_q_eps_low,252),240),subindustry)-rank(mdl165_forddl8nuggetv2_84v)', 'description': None, 'operatorCount': 6}",2023-05-23T21:52:15-04:00,,2023-05-24T01:52:15-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 5411319, 'bookSize': 20000000, 'longCount': 1370, 'shortCount': 1384, 'turnover': 0.1837, 'returns': 0.055, 'drawdown': 0.0284, 'margin': 0.000599, 'fitness': 1.09, 'sharpe': 1.99, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.99}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.09}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1837}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1837}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.86, 'value': 1.25}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
o9rlngk,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_zscore(inst_pnl(anl44_operatingprofit_best_eeps_nxt_yr)/ts_av_diff(mdl169_managementofreserves_di,40),180),subindustry)-group_rank(ts_median(winsorize(oth143_buy_industry_vwap)/last_diff_value(opt4_30_call_strike_delta55,60),40),industry)', 'description': None, 'operatorCount': 12}",2023-05-23T21:52:19-04:00,,2023-05-24T01:52:19-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 7973884, 'bookSize': 20000000, 'longCount': 1290, 'shortCount': 1289, 'turnover': 1.0646, 'returns': 0.0869, 'drawdown': 0.0565, 'margin': 0.000163, 'fitness': 0.6, 'sharpe': 2.09, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 2.09}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.6}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 1.0646}, {'name': 'HIGH_TURNOVER', 'result': 'FAIL', 'limit': 0.7, 'value': 1.0646}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.9, 'value': 1.49}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
2nWLvW8,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_min_max_cps(mdl77_2rel5yfwdep,100),sector)-rank(ts_covariance(scale(opt4_91_put_pre_delta70),opt4_547_put_vola_delta80,180))', 'description': None, 'operatorCount': 6}",2023-05-23T21:52:37-04:00,,2023-05-24T01:52:37-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4500518, 'bookSize': 20000000, 'longCount': 1072, 'shortCount': 1063, 'turnover': 0.0749, 'returns': 0.0458, 'drawdown': 0.0354, 'margin': 0.001222, 'fitness': 0.9, 'sharpe': 1.49, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.49}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.9}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0749}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0749}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.65, 'value': 0.9}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
wJPl5d2,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 5, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_median(ts_rank(fnd28_wcsfq_value_04151q,200),126),sector)-rank(ts_delay(days_from_last_change(fnd28_wsbshtdeeqq_value_03069q),150))', 'description': None, 'operatorCount': 7}",2023-05-23T21:52:47-04:00,,2023-05-24T01:52:47-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 3823531, 'bookSize': 20000000, 'longCount': 1245, 'shortCount': 1243, 'turnover': 0.0483, 'returns': 0.0389, 'drawdown': 0.0386, 'margin': 0.001611, 'fitness': 0.87, 'sharpe': 1.56, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.56}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.87}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0483}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0483}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.68, 'value': 0.44}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
9Amr9Nr,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(vector_proj(mdl162_acae_q_22_error,ts_delay(fnd17_inmtt,5)),subindustry)-rank(vector_neut(ts_returns(anl15_cps_gr_cal_fy1_cos,63),ts_arg_max(vec_sum(fnd14_lts_csh_csh_fnn_act_qtr_1),40)))', 'description': None, 'operatorCount': 9}",2023-05-23T21:52:49-04:00,,2023-05-24T01:52:49-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 2385944, 'bookSize': 20000000, 'longCount': 1286, 'shortCount': 1285, 'turnover': 0.1049, 'returns': 0.0916, 'drawdown': 0.1238, 'margin': 0.001747, 'fitness': 1.28, 'sharpe': 1.5, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.5}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.28}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1049}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1049}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.65, 'value': 1.22}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
2nWLJPP,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'INDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'rank(ts_ir(ts_max(oth455_customer_n2v_p10_q50_w1_kmeans_cluster_20,90)/winsorize(oth455_competitor_n2v_p10_q200_w2_pca_fact3_cluster_20),180))', 'description': None, 'operatorCount': 5}",2023-05-23T21:53:06-04:00,,2023-05-24T01:53:06-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 1870873, 'bookSize': 20000000, 'longCount': 1289, 'shortCount': 1286, 'turnover': 0.0259, 'returns': 0.019, 'drawdown': 0.0368, 'margin': 0.001467, 'fitness': 0.43, 'sharpe': 1.1, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.1}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.43}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0259}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0259}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.48, 'value': 0.72}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
vJ6ldmG,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 4, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_delta(mdl165_dl8starminenuggetschiehuangmodel1_sop,240),subindustry)-rank(regression_neut(mdl165_forddl8nuggetv2_74v,ts_returns(mdl165_dl8ibesnuggetschiwumodel1_22v,250)))', 'description': None, 'operatorCount': 6}",2023-05-23T21:53:20-04:00,,2023-05-24T01:53:20-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 5645212, 'bookSize': 20000000, 'longCount': 1510, 'shortCount': 1526, 'turnover': 0.2564, 'returns': 0.0574, 'drawdown': 0.0541, 'margin': 0.000448, 'fitness': 0.95, 'sharpe': 2.01, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 2.01}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.95}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.2564}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.2564}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.87, 'value': 1.5}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
9AmrJXr,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 5, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_ir(oth455_relation_n2v_p50_q200_w1_pca_fact2_cluster_10,30)/signed_power(oth455_customer_roam_w5_pca_fact2_value,2),subindustry)-rank(regression_proj(tanh(fnd17_2_ev2ebitda_cur),ts_sum(vec_min(mdl139_us_score),126)))', 'description': None, 'operatorCount': 10}",2023-05-23T21:53:27-04:00,,2023-05-24T01:53:27-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4275453, 'bookSize': 20000000, 'longCount': 978, 'shortCount': 969, 'turnover': 0.062, 'returns': 0.0435, 'drawdown': 0.0319, 'margin': 0.001403, 'fitness': 0.99, 'sharpe': 1.68, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.68}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.99}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.062}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.062}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.73, 'value': 0.38}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
wJPlL91,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(ts_co_kurtosis(vec_stddev(fnd6_newqeventv110_msaq),zscore(mdl116_vi_trendpredict_model_mae),252))-rank(inst_pnl(anl15_ebtgics_ind_cal_fy3_pe))', 'description': None, 'operatorCount': 8}",2023-05-23T21:53:33-04:00,,2023-05-24T01:53:33-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4947684, 'bookSize': 20000000, 'longCount': 680, 'shortCount': 684, 'turnover': 0.876, 'returns': 0.0764, 'drawdown': 0.0316, 'margin': 0.000175, 'fitness': 0.58, 'sharpe': 1.98, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.98}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.58}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.876}, {'name': 'HIGH_TURNOVER', 'result': 'FAIL', 'limit': 0.7, 'value': 0.876}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.86, 'value': 1.32}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
PX83vAW,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 5, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(ts_corr(ts_ir(vec_ir(oth429_sefke1v1_fkw5_method_9_feature_7),150),vec_skewness(oth429_sefke1v1_fkw5_method_9_feature_1),250))-rank(ts_regression(ts_sum(vec_range(ern4_1000dorhvxern),90),oth432_compustatpredictiveapq_mad_pred,10))', 'description': None, 'operatorCount': 11}",2023-05-23T21:53:45-04:00,,2023-05-24T01:53:45-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 2861198, 'bookSize': 20000000, 'longCount': 1140, 'shortCount': 1173, 'turnover': 0.037, 'returns': 0.0291, 'drawdown': 0.0231, 'margin': 0.001573, 'fitness': 0.61, 'sharpe': 1.26, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.26}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.61}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.037}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.037}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.55, 'value': 0.33}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
VY5P8kV,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(arc_tan(mdl165_dl8ibesnuggetskachengmodel1_32v))+rank(arc_tan(mdl165_dl8starminenuggetschiehuangmodel1_3v)/ts_arg_max(fnd17_atotd,250))', 'description': None, 'operatorCount': 8}",2023-05-23T21:53:57-04:00,,2023-05-24T01:53:57-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 4769792, 'bookSize': 20000000, 'longCount': 1308, 'shortCount': 1331, 'turnover': 0.1659, 'returns': 0.0485, 'drawdown': 0.0413, 'margin': 0.000585, 'fitness': 0.77, 'sharpe': 1.43, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.43}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.77}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1659}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1659}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.62, 'value': 0.96}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
